2024-05-19, 20:10:28.691369, 2455000000, 2460000000, 1000000.00, 20, -70.99, -67.23, -78.37, -66.72, -61.56
2024-05-19, 20:10:28.691369, 2460000000, 2465000000, 1000000.00, 20, -65.62, -70.71, -69.53, -67.09, -72.21
2024-05-19, 20:10:28.691369, 2470000000, 2475000000, 1000000.00, 20, -61.18, -69.75, -63.79, -57.21, -57.62
2024-05-19, 20:10:28.691369, 2465000000, 2470000000, 1000000.00, 20, -57.30, -58.23, -69.02, -64.36, -71.53
2024-05-19, 20:10:28.691369, 2475000000, 2480000000, 1000000.00, 20, -69.97, -66.80, -66.39, -66.35, -61.05
2024-05-19, 20:10:28.691369, 2480000000, 2485000000, 1000000.00, 20, -60.55, -60.83, -76.16, -67.32, -67.29
2024-05-19, 20:10:28.691369, 2490000000, 2495000000, 1000000.00, 20, -66.98, -57.29, -56.29, -59.73, -62.46
2024-05-19, 20:10:28.691369, 2485000000, 2490000000, 1000000.00, 20, -65.38, -69.22, -63.12, -57.17, -63.43
2024-05-19, 20:10:28.691369, 2495000000, 2500000000, 1000000.00, 20, -62.24, -63.80, -66.70, -71.43, -68.94
2024-05-19, 20:10:28.703072, 2400000000, 2405000000, 1000000.00, 20, -68.72, -65.07, -65.06, -64.28, -67.24
2024-05-19, 20:10:28.703072, 2410000000, 2415000000, 1000000.00, 20, -62.83, -63.29, -64.31, -64.74, -58.37
2024-05-19, 20:10:28.703072, 2405000000, 2410000000, 1000000.00, 20, -60.10, -59.56, -68.85, -73.53, -72.46
2024-05-19, 20:10:28.703072, 2415000000, 2420000000, 1000000.00, 20, -77.70, -72.73, -68.33, -59.57, -60.18
2024-05-19, 20:10:28.703072, 2420000000, 2425000000, 1000000.00, 20, -77.47, -65.13, -63.66, -72.70, -65.40
2024-05-19, 20:10:28.703072, 2430000000, 2435000000, 1000000.00, 20, -79.59, -64.72, -64.46, -74.79, -65.28
2024-05-19, 20:10:28.703072, 2425000000, 2430000000, 1000000.00, 20, -51.13, -48.57, -57.64, -64.97, -65.06
2024-05-19, 20:10:28.703072, 2435000000, 2440000000, 1000000.00, 20, -69.05, -65.42, -66.96, -68.09, -58.46
2024-05-19, 20:10:28.703072, 2440000000, 2445000000, 1000000.00, 20, -63.60, -63.06, -61.25, -57.40, -56.11
2024-05-19, 20:10:28.703072, 2450000000, 2455000000, 1000000.00, 20, -57.98, -66.74, -67.43, -65.12, -64.89
2024-05-19, 20:10:28.703072, 2445000000, 2450000000, 1000000.00, 20, -61.63, -66.26, -82.25, -69.97, -59.49
2024-05-19, 20:10:28.703072, 2455000000, 2460000000, 1000000.00, 20, -58.88, -62.27, -68.33, -74.52, -65.77
2024-05-19, 20:10:28.703072, 2460000000, 2465000000, 1000000.00, 20, -60.07, -59.91, -62.17, -66.05, -73.47
2024-05-19, 20:10:28.703072, 2470000000, 2475000000, 1000000.00, 20, -62.51, -61.86, -59.30, -60.23, -66.31
2024-05-19, 20:10:28.703072, 2465000000, 2470000000, 1000000.00, 20, -74.13, -65.22, -65.06, -71.49, -89.52
2024-05-19, 20:10:28.703072, 2475000000, 2480000000, 1000000.00, 20, -59.64, -58.78, -63.42, -60.97, -61.86
2024-05-19, 20:10:28.703072, 2480000000, 2485000000, 1000000.00, 20, -65.72, -68.32, -66.36, -59.32, -62.40
2024-05-19, 20:10:28.703072, 2490000000, 2495000000, 1000000.00, 20, -68.58, -68.76, -67.12, -68.28, -62.79
2024-05-19, 20:10:28.703072, 2485000000, 2490000000, 1000000.00, 20, -70.12, -61.75, -61.29, -64.62, -60.94
2024-05-19, 20:10:28.703072, 2495000000, 2500000000, 1000000.00, 20, -63.61, -63.33, -60.45, -57.60, -62.47
2024-05-19, 20:10:28.715286, 2400000000, 2405000000, 1000000.00, 20, -71.93, -67.89, -66.13, -75.60, -62.08
2024-05-19, 20:10:28.715286, 2410000000, 2415000000, 1000000.00, 20, -61.56, -62.41, -68.30, -75.19, -62.31
2024-05-19, 20:10:28.715286, 2405000000, 2410000000, 1000000.00, 20, -71.51, -72.46, -73.59, -67.72, -64.20
2024-05-19, 20:10:28.715286, 2415000000, 2420000000, 1000000.00, 20, -52.84, -49.76, -50.88, -56.57, -55.15
2024-05-19, 20:10:28.715286, 2420000000, 2425000000, 1000000.00, 20, -70.42, -85.78, -67.57, -76.63, -66.49
2024-05-19, 20:10:28.715286, 2430000000, 2435000000, 1000000.00, 20, -77.87, -73.77, -73.34, -69.98, -65.92
2024-05-19, 20:10:28.715286, 2425000000, 2430000000, 1000000.00, 20, -59.79, -56.70, -61.33, -69.57, -67.00
2024-05-19, 20:10:28.715286, 2435000000, 2440000000, 1000000.00, 20, -64.60, -62.85, -64.82, -67.73, -61.08
2024-05-19, 20:10:28.715286, 2440000000, 2445000000, 1000000.00, 20, -61.08, -60.41, -62.34, -64.25, -71.40
2024-05-19, 20:10:28.715286, 2450000000, 2455000000, 1000000.00, 20, -67.72, -68.68, -73.72, -61.56, -57.51
2024-05-19, 20:10:28.715286, 2445000000, 2450000000, 1000000.00, 20, -63.79, -65.35, -65.33, -63.28, -62.71
